instance,profile,policy,label,population,n_routes,A_l1,A_l2,A_l2_over_l1,A_l1_over_tr,Delta_A,E_spec_norm,eta,angle_vM_vA_deg,angle_uslope_vM_deg,angle_uslope_E1_deg,angle_uslope_vA_deg,M_l1,M_l2,M_ld,M_l2_over_l1,M_gap12,M_gap12_rel,M_leading_multiplicity,M_trace,M_residual_opt,M_residual_uslope,M_transfer_ratio,M_transfer_bound_ratio,M_transfer_excess,M_transfer_bound_excess,M_q_rayleigh,M_beta_q,M_transfer_identity_excess,M_bound_slack_over_actual_excess,M_bound_slack_fraction,M_gap12_degenerate,eigengap_degenerate,mu_n,mu_mean,mu_p50,mu_p90,mu_p95,mu_max,sqrt_mu_p50,sqrt_mu_p90,sqrt_mu_p95,sqrt_mu_max,theorem_factor_exact_observed,theorem_factor_spectral_bound,Ce_u,Ce_best_found_min,Ce_best_found_max,Ce_best_found_spread,Ce_rho_best_found,Ce_global_lower_bound,Ce_rho_certified_upper,Ce_random_p05,Ce_random_p50,Ce_random_p95,Ce_pca_top,Ce_pca_bottom,Ce_cov_l1,Ce_cov_l2,Ce_cov_ld,Ce_cov_l2_over_l1,Ce_search_seconds,certificate_factor_best_found,certificate_factor_spectral_best_found,certificate_factor_certified_upper
CON8-8,moderate,SAA,search_call_weighted,search_call_weighted,5177,492132749758307.3,34264706159611.688,0.06962492574704594,0.8722517208409911,457868043598695.6,205064107931720.2,0.44786726393915205,19.326620008373546,2.2937809051729756,2.2937809051734055,19.436379542921276,364013926370688.94,32329177492240.71,1368558330843.9712,0.08881302376140056,331684748878448.25,0.9111869762385995,1,446652012475807.7,82638086105118.75,83200806333789.31,1.006809453790529,1.0070295650687264,562720228670.5625,580909803430.9448,12723789374485.57,0.03131221861461626,562720228670.5414,0.03232436623676307,0.0313122186145798,0,0,5177,1.8240064057948258,1.7956719754221557,2.232668236464425,2.4048748851120356,2.7572148590628185,1.3400268562316786,1.4942115569315353,1.5507659027435559,1.6604863320915408,1.6661302428790392,1.6663123597702383,4.01884455841954,4.007213076857858,4.046947264701445,1.009915666345036,1.0029026361559994,1.5715738347064603,2.5572101479853044,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.670966412762624,1.671149058272896,4.260645164955499
CON8-8,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,3119,346936204326255.2,19057050775790.246,0.05492955343994366,0.8875169554116731,327879153550464.94,146245814050551.3,0.4460357191572478,19.27770940250021,3.4120840503989682,3.4120840503994048,19.867838768472836,253130508019793.22,22937271435755.652,938799145985.5375,0.09061440920413316,230193236584037.56,0.9093855907958668,1,307399142264271.75,54268634244478.53,55135029220888.91,1.015964930543623,1.016461243025571,866394976410.375,893329176964.1945,8542471162909.736,0.030150364779553254,866394976410.5057,0.031087669350776403,0.0301503647796998,0,0,3119,1.8685964807214959,1.8740578157012098,2.251277642128595,2.3990969311466332,2.7572148590628185,1.3689623134700275,1.5004258178595105,1.5489018227706646,1.6604863320915408,1.6736886218115965,1.674097381555675,4.01884455841954,4.007213076857858,4.046947264701445,1.009915666345036,1.0029026361559994,1.5715738347064603,2.5572101479853044,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.6785467309191517,1.6789566771440425,4.279973528264153
CON8-8,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,822,87570306685791.22,4723436137490.239,0.053938787201445806,0.8911151173044339,82846870548300.98,nan,nan,0.0,20.49640181382079,nan,20.49640181382079,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.01884455841954,4.007213076857858,4.046947264701445,1.009915666345036,1.0029026361559994,1.5715738347064603,2.5572101479853044,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
CON8-9,moderate,-,train_random_unique,train_random_unique,200,26644287593943.188,242470389648.37384,0.009100276702593937,0.9652993484043069,26401817204294.812,11285349454266.45,0.427445935518054,21.137570535186658,0.0,0.0,21.137570535186658,20353395071369.71,1724201233836.7737,31515852885.314617,0.08471320031821802,18629193837532.938,0.915286799681782,1,22982563459499.457,2629168388129.746,2629168388129.746,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,1.8389329309270865,1.7795588353434821,2.370998457161823,2.5808166718401964,3.0377930264689175,1.3340010185669,1.5398042866676678,1.606487251991921,1.7429265694425906,1.7429265694425906,1.7429265694425906,4.017625550365994,4.007213076857858,4.046947264701445,1.009915666345036,1.0025984327033344,1.5715738347064603,2.5564344872898763,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7474554468401406,1.7474554468401406,4.455677590936872
CON8-9,moderate,SAA,search_call_weighted,search_call_weighted,4520,321507021008656.94,13896896135467.69,0.043224238437684075,0.8797391246318638,307610124873189.25,134341468356237.52,0.43672641923479966,20.22614461176425,2.637360974741635,2.637360974741419,20.787494741140424,240966995679546.8,24723456231613.27,654004957332.3529,0.10260100625768721,216243539447933.53,0.8973989937423127,1,298832823976291.8,57865828296745.0,58361439668803.69,1.0085648367377913,1.0087931039744962,495611372058.6875,508820244783.616,6892482575240.52,0.025959801836594944,495611372058.5856,0.02665167401236388,0.025959801836394722,0,0,4520,1.7105898753654014,1.6563371720051536,2.2121789386758897,2.31812577750893,2.9745414304402904,1.2869876325646683,1.487339550565334,1.522539252236556,1.7246858932687685,1.7320559725833942,1.7322519685411237,4.017625550365994,4.007213076857858,4.046947264701445,1.009915666345036,1.0025984327033344,1.5715738347064603,2.5564344872898763,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7365566034665605,1.7367531087065964,4.427887622228598
CON8-9,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,2950,229947961809887.72,9007027392766.756,0.03916985096051178,0.8857690137821593,220940934417120.97,97169872043836.27,0.4398002221733451,20.504655545203658,2.1533298791923947,2.1533298791929774,20.451937321123502,172079942954314.38,17072736525112.436,445999301764.25287,0.09921398294306204,155007206429201.94,0.900786017056938,1,211765059787450.66,39685116833136.28,39923279948987.125,1.0060013207684948,1.006105860849371,238163115850.84375,242311801174.1594,3384590074222.106,0.017121268147323093,238163115850.9958,0.01741951228885447,0.017121268147950473,0,0,2950,1.749416886095386,1.7137042459986993,2.241605001098727,2.352674902987573,2.9745414304402904,1.3090852687276149,1.4971990511825461,1.5338431807015709,1.7246858932687685,1.729853348611824,1.729943226382082,4.017625550365994,4.007213076857858,4.046947264701445,1.009915666345036,1.0025984327033344,1.5715738347064603,2.5564344872898763,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7343482561248293,1.734438367436425,4.422256758345144
CON8-9,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,763,57175736683863.86,2220233430098.966,0.03883174155455281,0.8882521482277479,54955503253764.89,nan,nan,0.0,20.932204399248107,nan,20.932204399248107,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.017625550365994,4.007213076857858,4.046947264701445,1.009915666345036,1.0025984327033344,1.5715738347064603,2.5564344872898763,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
SCA3-0,moderate,-,train_random_unique,train_random_unique,200,463395454902138.9,1346789451805.0627,0.0029063501541884596,0.990817089351435,462048665450333.8,202880084670941.28,0.4390881304098239,23.402635990293515,0.0,0.0,23.402635990293497,366832322222949.56,29353634357942.06,95703212133.0861,0.08001921471931203,337478687865007.5,0.9199807852806879,1,402662003922557.44,35829681699607.875,35829681699607.875,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,2.170574192909154,2.201130742032979,2.728529916160723,3.0050226607532036,3.264507230471756,1.4836208197584138,1.651826234090074,1.733500021448531,1.8067947394410235,1.8067947394410235,1.8067947394410235,4.017720351887198,4.007213076857858,4.046947264701445,1.009915666345036,1.0026220904223988,1.5715738347064603,2.556494809954399,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.8115323186225525,1.8115323186225525,4.619061374033887
SCA3-0,moderate,SAA,search_call_weighted,search_call_weighted,2759,2343937286154987.0,125277759940219.88,0.05344757331188092,0.914757539638653,2218659526214767.0,1032685800182766.4,0.46545483341674393,23.78169802073309,6.390884890340927,6.390884890340803,24.010620164312826,1902900355430293.0,128716284280224.86,1126308624934.6436,0.06764215683333503,1774184071150068.2,0.932357843166665,1,2214810860964921.8,311910505534628.75,334796943236503.75,1.0733750139728273,1.075544662258032,22886437701875.0,23563173795345.58,55745399851002.17,0.02872007393192576,22886437701872.438,0.02956930660358452,0.028720073931817008,0,0,2759,2.0298082313932855,1.9068838989789605,2.731923640410278,2.8569345133730395,3.269889064090896,1.3808996701350031,1.6528531816790224,1.690246871327184,1.8082834578933957,1.8734506184733455,1.875343096358337,4.017720351887198,4.007213076857858,4.046947264701445,1.009915666345036,1.0026220904223988,1.5715738347064603,2.556494809954399,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.8783629753968816,1.88026041553001,4.7894667828329665
SCA3-0,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,2559,2168057898446624.5,116301917160836.95,0.05364336314273029,0.9154234469400597,2051755981285787.5,955546623200888.4,0.46572137813487435,23.750490738137184,6.42571391790699,6.4257139179070535,23.92022295394341,1757327246865255.8,118869120646948.69,1022797790984.5004,0.06764199488683115,1638458126218307.0,0.9323580051131688,1,2043892747019591.8,286565500154336.0,307950211805756.0,1.0746241666910454,1.0767629838850237,21384711651420.0,21997622870351.01,49958026249039.44,0.027862611453184076,21384711651420.746,0.02866118696953825,0.027862611453217973,0,0,2559,2.0309727099349897,1.9066554780737772,2.7384787699543214,2.862875872117255,3.269889064090896,1.380816960380259,1.6548349651482313,1.692003508194707,1.8082834578933957,1.874540426523483,1.8764049418032134,4.017720351887198,4.007213076857858,4.046947264701445,1.009915666345036,1.0026220904223988,1.5715738347064603,2.556494809954399,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.8794556410222696,1.8813250452296573,4.79225287145699
SCA3-0,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,334,263656375553222.06,12236556614636.1,0.04641100215748817,0.9230103394967368,251419818938585.97,nan,nan,0.0,24.076432068458534,nan,24.076432068458534,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.017720351887198,4.007213076857858,4.046947264701445,1.009915666345036,1.0026220904223988,1.5715738347064603,2.556494809954399,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
SCA3-1,moderate,-,train_random_unique,train_random_unique,200,410546752213290.6,1707371533915.098,0.004158774913479452,0.9896341307718518,408839380679375.5,184084788285136.28,0.4502618802993963,24.99064303407667,0.0,0.0,24.990643034076655,332664656973650.06,26951056126506.01,125722947403.0818,0.08101568820591834,305713600847144.06,0.9189843117940817,1,365800128814504.25,33135471840854.188,33135471840854.188,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,2.1900598372964275,2.2203602192477616,2.715440589962904,2.890539412820802,3.7440345957952093,1.4900873183784622,1.6478590852479673,1.7001584688554634,1.9349507993215769,1.9349507993215769,1.9349507993215769,4.016637549239182,4.007213076857858,4.046947264701445,1.009915666345036,1.0023518770278905,1.5715738347064603,2.555805817414498,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.9395015656565997,1.9395015656565997,4.945358509316919
SCA3-1,moderate,SAA,search_call_weighted,search_call_weighted,2777,2195135825139145.0,186212509982286.12,0.08482960728431577,0.8832636959157149,2008923315156859.0,994667089757526.2,0.4951244690392085,24.765527950741394,3.4885441644282795,3.48854416442833,24.792943011728806,1718903580055755.8,174765699330172.53,675859129426.7495,0.10167277638953064,1544137880725583.2,0.8983272236104693,1,2122359544662930.0,403455964607174.25,409585755829247.25,1.0151932100645513,1.0157685235892566,6129791222073.0,6361904895134.506,63365282192877.39,0.03648493287586676,6129791222072.875,0.037866489192271154,0.03648493287584715,0,0,2777,1.7971027674219122,1.7868332259138795,2.0358792379616637,2.14741865866225,3.021967448381353,1.3367248130837848,1.4268424010971523,1.465407325062123,1.738380697195339,1.751536706618747,1.752032937298018,4.016637549239182,4.007213076857858,4.046947264701445,1.009915666345036,1.0023518770278905,1.5715738347064603,2.555805817414498,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7556561055625508,1.7561535033153566,4.476587704191225
SCA3-1,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,2604,2052206124202412.5,173195585735778.38,0.08439482939516645,0.8838732655760432,1879010538466634.0,929775371844483.5,0.49482179732915516,24.7562364789036,3.4584516628595026,3.4584516628596176,24.79376190344656,1606785492110379.8,163243343907631.2,640895218181.504,0.10159622719347843,1443542148202748.5,0.8984037728065215,1,1982748427254769.0,375962935144389.25,381599209723634.25,1.0149915697862089,1.0155464147982833,5636274579245.0,5844875738534.8125,57963521033840.85,0.03568957983395485,5636274579244.828,0.03701046788209445,0.035689579833925504,0,0,2604,1.794057709074552,1.7840356463956843,2.0273978492469493,2.146491059490888,3.021967448381353,1.3356779723923653,1.423867213822237,1.4650907903594166,1.738380697195339,1.7513627506246139,1.751841376335426,4.016637549239182,4.007213076857858,4.046947264701445,1.009915666345036,1.0023518770278905,1.5715738347064603,2.555805817414498,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7554817404453111,1.7559614918249373,4.476143106449445
SCA3-1,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,349,231966813904984.9,17463157202286.488,0.07528299806471243,0.8939364692550386,214503656702698.4,nan,nan,0.0,24.68698676189473,nan,24.68698676189473,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.016637549239182,4.007213076857858,4.046947264701445,1.009915666345036,1.0023518770278905,1.5715738347064603,2.555805817414498,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
SCA3-2,moderate,-,train_random_unique,train_random_unique,200,489021213423647.8,1363813136557.548,0.002788862935023746,0.9909292257326583,487657400287090.25,218886032255529.28,0.44885206730517824,23.599068106708742,0.0,0.0,23.599068106708742,379500057498968.75,31103051019728.816,171840854123.12415,0.081957961283875,348397006479239.94,0.918042038716125,1,416711794813719.0,37211737314750.25,37211737314750.25,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,2.277576914499964,2.3079630323211955,2.840645263267229,2.9854644806426327,3.6275585622846234,1.5191979663761583,1.6854198175698742,1.727849669488549,1.9046150693209962,1.9046150693209962,1.9046150693209962,4.0175379073040585,4.007213076857858,4.046947264701445,1.009915666345036,1.0025765613777384,1.5715738347064603,2.556378719587462,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.9095224269480673,1.9095224269480673,4.868917432217794
SCA3-2,moderate,SAA,search_call_weighted,search_call_weighted,2687,2113911738015280.2,133521740067400.56,0.06316334673119423,0.8939177643850837,1980389997947879.8,865448616932086.2,0.4370091839632,21.36291831314017,4.138452576918242,4.138452576918016,23.636550221630383,1670895211445527.8,152375442726453.34,376515787927.5844,0.09119389515434068,1518519768719074.5,0.9088061048456594,1,2034258491899312.0,363363280453784.25,371708666432277.25,1.0229670592143238,1.0239433887614773,8345385978493.0,8700148285550.614,68494557803360.33,0.040776581664426124,8345385978492.243,0.04250999390224451,0.04077658166433908,0,0,2687,1.9053546367005352,1.918028332428887,2.0992803518255876,2.165494944403073,2.7048601610793113,1.3849289990569504,1.4488893511229683,1.4715620709607382,1.6446459075069355,1.663425034248699,1.6642186393204066,4.0175379073040585,4.007213076857858,4.046947264701445,1.009915666345036,1.0025765613777384,1.5715738347064603,2.556378719587462,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.6677109509467074,1.668506600790592,4.252344359182419
SCA3-2,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,2460,1905310274047708.8,120153965962376.64,0.06306267677186105,0.8942524859805403,1785156308085332.0,782565394189399.0,0.4383735982361897,21.38898008385924,4.020801280999689,4.020801280999699,23.625725450553,1502014795141759.0,137458294485698.19,337674618930.9106,0.09151593907750089,1364556500656060.8,0.9084840609224991,1,1828435494651816.2,326420699510057.25,333508911263735.75,1.0217149579187765,1.022618603445494,7088211753678.5,7383180358618.779,60331821286733.27,0.03995142887101765,7088211753679.527,0.04161396628524851,0.03995142887115669,0,0,2460,1.9046107044126321,1.9149674082204682,2.0985185017929946,2.1659553590106153,2.7048601610793113,1.3838234743693836,1.4486264189865639,1.4717185025216926,1.6446459075069355,1.6624067148725439,1.6631417018517332,4.0175379073040585,4.007213076857858,4.046947264701445,1.009915666345036,1.0025765613777384,1.5715738347064603,2.556378719587462,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.6666900078081774,1.6674268885264305,4.2497411491994725
SCA3-2,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,316,225426150502593.28,13862878032507.11,0.06149631709364452,0.9007799385793744,211563272470086.2,nan,nan,0.0,23.768877115980885,nan,23.768877115980885,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0175379073040585,4.007213076857858,4.046947264701445,1.009915666345036,1.0025765613777384,1.5715738347064603,2.556378719587462,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
SCA3-3,moderate,-,train_random_unique,train_random_unique,200,500914064241368.56,1728569135780.875,0.003450829711477123,0.9907972844872016,499185495105587.7,218345484211362.53,0.43740350301079584,23.2141829501427,0.0,0.0,23.214182950142717,397110630820906.06,30753531782572.61,92208178599.13454,0.07744323469507475,366357099038333.44,0.9225567653049253,1,433682602641879.2,36571971820973.125,36571971820973.125,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,2.2369636741523173,2.2610679684234363,2.819990771420669,3.0168993341609442,3.4946960475339304,1.503684692541654,1.679282693639969,1.736922280740283,1.8694106150158478,1.8694106150158478,1.8694106150158478,4.0179706639978345,4.007213076857858,4.046947264701445,1.009915666345036,1.0026845558081507,1.5715738347064603,2.556654084755944,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.8744291521402072,1.8744291521402072,4.779436284966389
SCA3-3,moderate,SAA,search_call_weighted,search_call_weighted,2717,2553886798970209.0,165176458485431.62,0.06467649958174924,0.9091218836633568,2388710340484777.5,1124139621222204.5,0.4706052475973565,24.123805580296185,4.66466063423104,4.664660634230624,24.209208554059902,2068112895055422.8,170157862463224.25,322184546453.5623,0.08227687321618109,1897955032592198.5,0.917723126783819,1,2456051168916361.5,387938273860938.75,401255133159936.0,1.0343272633722416,1.0352516177215294,13316859298997.25,13675451729695.81,54542996532662.586,0.02622161503610925,13316859298994.834,0.026927702895048408,0.026221615035932483,0,0,2717,1.9715982647820272,1.953506730129369,2.35298733330969,2.421083237266584,3.0554379562845093,1.39767905118785,1.5339450229097813,1.5559830389697902,1.7479811086749506,1.7777296700363168,1.7785238505826404,4.0179706639978345,4.007213076857858,4.046947264701445,1.009915666345036,1.0026845558081507,1.5715738347064603,2.556654084755944,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7825020845473347,1.7832983971156566,4.545039822490186
SCA3-3,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,2539,2367919415319189.5,152937495897917.44,0.06458728912330906,0.9097404343264596,2214981919421272.0,1042840719757728.8,0.47081229449954204,24.17971111721964,4.629911807814208,4.629911807814159,24.190577789068218,1919484003430691.2,158308300996294.9,307675890086.1254,0.08247440495120079,1761175702434396.2,0.9175255950487992,1,2278947498006007.5,359463494575316.25,371652986206652.5,1.0339102351568061,1.0347868229157007,12189491631336.25,12504592930450.484,48668702706564.05,0.025198845005790498,12189491631335.56,0.02585024122779532,0.02519884500573524,0,0,2539,1.9669659467632434,1.9516087173313492,2.3554481221566093,2.4259195116061214,3.0554379562845093,1.3969998988301142,1.5347469217129899,1.5575363595854756,1.7479811086749506,1.7773712543779783,1.7781245556483631,4.0179706639978345,4.007213076857858,4.046947264701445,1.009915666345036,1.0026845558081507,1.5715738347064603,2.556654084755944,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.782142706702159,1.7828980302518445,4.544123477633255
SCA3-3,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,334,249111265709779.38,13967671597548.582,0.05607001175860612,0.912760783376378,235143594112230.78,nan,nan,0.0,23.775803852660577,nan,23.775803852660577,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0179706639978345,4.007213076857858,4.046947264701445,1.009915666345036,1.0026845558081507,1.5715738347064603,2.556654084755944,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
SCA3-4,moderate,-,train_random_unique,train_random_unique,200,645395012950331.4,2064265702693.563,0.003198453135324158,0.990983658595593,643330747247637.8,274597696489040.62,0.4268375134623241,23.10923919035628,0.0,0.0,23.10923919035628,525056273507480.3,38998661924585.53,151509104458.74414,0.07427520418728971,486057611582894.75,0.9257247958127103,1,572460477122185.6,47404203614705.31,47404203614705.31,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,2.241697570537553,2.2533186960499405,2.81633625047172,2.9952915616552604,3.4434082108573336,1.5011056322813263,1.678193125966293,1.7306910097201895,1.8556422637074566,1.8556422637074566,1.8556422637074566,4.018101224511418,4.007213076857858,4.046947264701445,1.009915666345036,1.0027171371835555,1.5715738347064603,2.5567371610395395,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.8606842983015532,1.8606842983015532,4.744389533216387
SCA3-4,moderate,SAA,search_call_weighted,search_call_weighted,2624,3511762456456519.0,221528883775282.03,0.0630819671097036,0.9227042119510008,3290233572681237.0,1565069169819028.0,0.4756711446912995,21.946070295463034,4.638191710568733,4.638191710568427,22.89476467625335,2597253609946119.5,241419798454533.22,1587318480283.6873,0.09295195414495604,2355833811491586.5,0.9070480458550441,1,3069491354902120.5,472237744956001.0,488868000981881.0,1.0352158551566637,1.0359411036917372,16630256025880.0,16972745758615.746,53964763301805.54,0.020178805339396318,16630256025877.574,0.02059437522806406,0.02017880533925341,0,0,2624,2.0079940611828246,2.007861251049801,2.274675785042778,2.3347304518588206,2.8345846182283774,1.416990208494923,1.5082028317061604,1.5279824742092136,1.6836224690316939,1.7130110739785702,1.7136110170966825,4.018101224511418,4.007213076857858,4.046947264701445,1.009915666345036,1.0027171371835555,1.5715738347064603,2.5567371610395395,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7176655600635198,1.7182671333093862,4.3797190701132624
SCA3-4,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,2457,3261935150011811.5,204805216236294.12,0.06278641567584584,0.9233002018677631,3057129933775517.5,1454127066433768.2,0.47565105112753236,21.920681358254672,4.689857213328624,4.6898572133292875,22.8784983670028,2409985350206238.0,224030240816334.53,1477439743767.5764,0.09295917122366026,2185955109389903.5,0.9070408287763397,1,2847357945113122.0,437372594906884.0,453144687612083.0,1.0360609989945915,1.0368129267433541,15772092705199.0,16100965295857.83,50672765711592.66,0.020425644339436205,15772092705203.033,0.020851550698178616,0.020425644339686674,0,0,2457,2.0032464878410243,1.9967281602634872,2.2735883574470965,2.3351108706238586,2.8345846182283774,1.413056318857634,1.507842280926098,1.5281069539918777,1.6836224690316939,1.713710177158435,1.7143319323068849,4.018101224511418,4.007213076857858,4.046947264701445,1.009915666345036,1.0027171371835555,1.5715738347064603,2.5567371610395395,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7183665628026297,1.7189900073451123,4.3815064931926235
SCA3-4,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,299,335142289755908.75,17367397290588.148,0.05182096626253044,0.9285008352702451,317774892465320.6,nan,nan,0.0,22.871374121605268,nan,22.871374121605268,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.018101224511418,4.007213076857858,4.046947264701445,1.009915666345036,1.0027171371835555,1.5715738347064603,2.5567371610395395,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
